model,test_mse,int_par,rep_id
OLS-RF,1.8378122519834166,2.5,8
OLS-RF,1.9867365048183039,3.0,8
OLS-RF,2.062728129937894,3.5,8
OLS-RF,2.016719116005986,3.99,8
IMP,1.0359011094242132,0.5,8
IMP,0.9505461218507815,1.0,8
IMP,1.0276763768493256,1.5,8
IMP,0.9952005061758034,2.0,8
IMP,1.0781773835357944,2.5,8
IMP,1.0591702367235776,3.0,8
IMP,1.054631682710722,3.5,8
IMP,1.0375648547165592,3.99,8
Causal,2.082725524495914,0.5,8
Causal,1.867231885277039,1.0,8
Causal,1.8853379059584654,1.5,8
Causal,2.016972515549267,2.0,8
Causal,2.1252967597235712,2.5,8
Causal,2.0616430286165643,3.0,8
Causal,2.1849622054440916,3.5,8
Causal,2.0396785976089378,3.99,8
BCF-MLP,1.152553374188119,0.5,8
BCF-MLP,1.0300189584354666,1.0,8
BCF-MLP,1.0849632791719046,1.5,8
BCF-MLP,1.051700225734231,2.0,8
BCF-MLP,1.1290618267467776,2.5,8
BCF-MLP,1.14478382007804,3.0,8
BCF-MLP,1.275239080601354,3.5,8
BCF-MLP,1.3526581021062616,3.99,8
CF-MLP,2.5321749059364946,0.5,8
CF-MLP,2.475744471092202,1.0,8
CF-MLP,2.3986431745748718,1.5,8
CF-MLP,2.3636867875252565,2.0,8
CF-MLP,2.435031022976718,2.5,8
CF-MLP,2.543522327774337,3.0,8
CF-MLP,2.674509316953857,3.5,8
CF-MLP,2.7489843852599414,3.99,8
CF-MLP-2,2.5531002494074575,0.5,8
CF-MLP-2,2.4951036017985038,1.0,8
CF-MLP-2,2.4132338758930962,1.5,8
CF-MLP-2,2.3711891414682897,2.0,8
CF-MLP-2,2.4390661436106225,2.5,8
CF-MLP-2,2.5492422150253304,3.0,8
CF-MLP-2,2.681640229544615,3.5,8
CF-MLP-2,2.7621293371110185,3.99,8
CF-MLP-3,2.9060842022180187,0.5,8
CF-MLP-3,2.815807308595151,1.0,8
CF-MLP-3,2.681387246147267,1.5,8
CF-MLP-3,2.6026628566198897,2.0,8
CF-MLP-3,2.654571937659941,2.5,8
CF-MLP-3,2.760913496813074,3.0,8
CF-MLP-3,2.922503490131283,3.5,8
CF-MLP-3,3.043608629617952,3.99,8
OLS-MLP,0.2947922417982531,0.5,8
OLS-MLP,0.517307183239761,1.0,8
OLS-MLP,0.9148388877789567,1.5,8
OLS-MLP,1.4014152709249248,2.0,8
OLS-MLP,1.8134054933338335,2.5,8
OLS-MLP,2.1659408595917578,3.0,8
OLS-MLP,2.550772816153217,3.5,8
OLS-MLP,2.7434726196041757,3.99,8
Constant,2.6455455569864026,0.5,8
Constant,2.4644404778988647,1.0,8
Constant,3.6169408601052027,1.5,8
Constant,5.15746897251179,2.0,8
Constant,7.085574039728985,2.5,8
Constant,9.738054812577406,3.0,8
Constant,13.455638500047066,3.5,8
Constant,16.218010364233333,3.99,8
BCF-RF,2.965566684638092,0.5,9
BCF-RF,3.0849246541417696,1.0,9
BCF-RF,2.8089203043672457,1.5,9
BCF-RF,2.7165482430722685,2.0,9
BCF-RF,2.4911762137173676,2.5,9
BCF-RF,2.7028801363329857,3.0,9
BCF-RF,2.628875261745694,3.5,9
BCF-RF,2.5514955071747645,3.99,9
OLS-RF,0.38585837549035273,0.5,9
OLS-RF,0.6036709027587762,1.0,9
OLS-RF,1.0615109099303996,1.5,9
OLS-RF,1.5903027329664396,2.0,9
OLS-RF,1.8851596444235428,2.5,9
OLS-RF,2.2482971715388147,3.0,9
OLS-RF,2.3106938102494547,3.5,9
OLS-RF,2.260381670446145,3.99,9
IMP,1.058533273612123,0.5,9
IMP,1.060372250843171,1.0,9
IMP,1.1116807635230541,1.5,9
IMP,1.0250381109641187,2.0,9
IMP,0.9556479586308195,2.5,9
IMP,1.0921285591729586,3.0,9
IMP,1.0394650961165794,3.5,9
IMP,1.0041795386662706,3.99,9
Causal,2.0986123965573187,0.5,9
Causal,1.9993096037851867,1.0,9
Causal,2.0671646357875177,1.5,9
Causal,2.0035684669326086,2.0,9
Causal,1.969450908093757,2.5,9
Causal,2.053043933816337,3.0,9
Causal,2.147617172185743,3.5,9
Causal,1.948438866279808,3.99,9
BCF-MLP,0.9561836290445231,0.5,9
BCF-MLP,0.9559794001734074,1.0,9
BCF-MLP,1.061898087777195,1.5,9
BCF-MLP,0.9976834409209914,2.0,9
BCF-MLP,0.9808563456369275,2.5,9
BCF-MLP,1.1170549979112712,3.0,9
BCF-MLP,1.0989047572566497,3.5,9
BCF-MLP,0.9809705908138968,3.99,9
CF-MLP,3.5732801215260688,0.5,9
CF-MLP,3.5188762892395355,1.0,9
CF-MLP,3.659460492485098,1.5,9
CF-MLP,3.6100186968439267,2.0,9
CF-MLP,3.7482662967555114,2.5,9
CF-MLP,3.677758702413147,3.0,9
CF-MLP,3.6822705624496623,3.5,9
CF-MLP,3.295628981648497,3.99,9
CF-MLP-2,3.4192835669451314,0.5,9
CF-MLP-2,3.3696120108514815,1.0,9
CF-MLP-2,3.518596327530119,1.5,9
CF-MLP-2,3.4821724264906937,2.0,9
CF-MLP-2,3.6230755281390743,2.5,9
CF-MLP-2,3.5705302443761973,3.0,9
CF-MLP-2,3.5881815620530797,3.5,9
CF-MLP-2,3.2096198327768533,3.99,9
CF-MLP-3,2.3987265989970945,0.5,9
CF-MLP-3,2.392660707648281,1.0,9
CF-MLP-3,2.601432243642485,1.5,9
CF-MLP-3,2.6362770043046195,2.0,9
CF-MLP-3,2.7652097261388726,2.5,9
CF-MLP-3,2.81616446333586,3.0,9
CF-MLP-3,2.9097974198346592,3.5,9
CF-MLP-3,2.5638054114077806,3.99,9
OLS-MLP,0.28382739157709974,0.5,9
OLS-MLP,0.5062850545306331,1.0,9
OLS-MLP,0.9758647816916787,1.5,9
OLS-MLP,1.471253073690309,2.0,9
OLS-MLP,1.79361255205167,2.5,9
OLS-MLP,2.1378732353975103,3.0,9
OLS-MLP,2.4917737561702027,3.5,9
OLS-MLP,2.5800359146471985,3.99,9
Constant,5.38336676822522,0.5,9
Constant,6.167334238678565,1.0,9
Constant,7.324929637068355,1.5,9
Constant,8.59294400280908,2.0,9
Constant,9.954969479462966,2.5,9
Constant,11.668449546906743,3.0,9
Constant,13.278319605025054,3.5,9
Constant,13.454566868785765,3.99,9
