Rep,Method,MSE
rest/SE_Rep6,GroupDRO,0.4717873127282292
rest/SE_Rep7,BCF,0.4005975485126341
rest/SE_Rep7,AnchorBooster-small,0.22939446553737908
rest/SE_Rep7,AnchorBooster-medium,0.226890899345426
rest/SE_Rep7,AnchorBooster-large,0.22807807570292143
rest/SE_Rep7,LS,0.2493564566203904
rest/SE_Rep7,AVE,1.3399135704303233
rest/SE_Rep7,CF-medium,0.8656709880174014
rest/SE_Rep7,CF-small,0.5433784153911347
rest/SE_Rep7,CF-large,1.032251839242144
rest/SE_Rep7,GroupDRO,0.44528831126631413
rest/SE_Rep8,BCF,0.4273178978636987
rest/SE_Rep8,AnchorBooster-small,0.2516421688131716
rest/SE_Rep8,AnchorBooster-medium,0.25373686384484984
rest/SE_Rep8,AnchorBooster-large,0.25197208696135637
rest/SE_Rep8,LS,0.26196109166523607
rest/SE_Rep8,AVE,1.4069469555956868
rest/SE_Rep8,CF-medium,0.9331475809919959
rest/SE_Rep8,CF-small,0.6052362256150069
rest/SE_Rep8,CF-large,1.1264803731014974
rest/SE_Rep8,GroupDRO,0.45398808212179415
rest/SE_Rep9,BCF,0.42103508546272017
rest/SE_Rep9,AnchorBooster-small,0.2353001102510557
rest/SE_Rep9,AnchorBooster-medium,0.23394028808981804
rest/SE_Rep9,AnchorBooster-large,0.23638482574513495
rest/SE_Rep9,LS,0.2488298793016322
rest/SE_Rep9,AVE,1.3500057427440246
rest/SE_Rep9,CF-medium,0.8246075291905188
rest/SE_Rep9,CF-small,0.5411099222061784
rest/SE_Rep9,CF-large,1.0090280392776192
rest/SE_Rep9,GroupDRO,0.47862803959999867
rest/SE_Rep10,BCF,0.43197016660837945
rest/SE_Rep10,AnchorBooster-small,0.2399851876029556
rest/SE_Rep10,AnchorBooster-medium,0.23796631222729822
rest/SE_Rep10,AnchorBooster-large,0.2436870529757642
rest/SE_Rep10,LS,0.24938611513098607
rest/SE_Rep10,AVE,1.3833033685550231
rest/SE_Rep10,CF-medium,0.882323530154289
rest/SE_Rep10,CF-small,0.5716766189800833
rest/SE_Rep10,CF-large,1.1127836912695144
rest/SE_Rep10,GroupDRO,0.4606399184191383
SW/rest_Rep1,BCF,0.6520000051871044
SW/rest_Rep1,AnchorBooster-small,0.35267914661864364
SW/rest_Rep1,AnchorBooster-medium,0.3618062127417286
SW/rest_Rep1,AnchorBooster-large,0.3530010406115925
SW/rest_Rep1,LS,0.6404515132925147
SW/rest_Rep1,AVE,0.8858240487923403
SW/rest_Rep1,CF-medium,0.7035422660557628
SW/rest_Rep1,CF-small,0.6357265242844037
SW/rest_Rep1,CF-large,0.7591637552548749
SW/rest_Rep1,GroupDRO,0.9168336867583075
SW/rest_Rep2,BCF,0.8907506253762608
SW/rest_Rep2,AnchorBooster-small,0.3720855152329505
SW/rest_Rep2,AnchorBooster-medium,0.385984032211545
SW/rest_Rep2,AnchorBooster-large,0.3697643470439795
SW/rest_Rep2,LS,0.44391822023483896
SW/rest_Rep2,AVE,0.7200383788633704
SW/rest_Rep2,CF-medium,0.4878945123510334
SW/rest_Rep2,CF-small,0.34993140982625215
SW/rest_Rep2,CF-large,0.6394479305780332
SW/rest_Rep2,GroupDRO,0.8081763462047966
SW/rest_Rep3,BCF,0.293870539913094
SW/rest_Rep3,AnchorBooster-small,0.22372080575299172
SW/rest_Rep3,AnchorBooster-medium,0.2287368022595245
SW/rest_Rep3,AnchorBooster-large,0.21955555309539368
SW/rest_Rep3,LS,0.33157588949137207
SW/rest_Rep3,AVE,0.5779597039096611
SW/rest_Rep3,CF-medium,0.34444018361847256
SW/rest_Rep3,CF-small,0.366478121404314
SW/rest_Rep3,CF-large,0.5049834090019529
SW/rest_Rep3,GroupDRO,0.7842880141205879
SW/rest_Rep4,BCF,0.7347760999279557
SW/rest_Rep4,AnchorBooster-small,0.725440605423866
SW/rest_Rep4,AnchorBooster-medium,0.724416031621675
SW/rest_Rep4,AnchorBooster-large,0.7349233998623137
SW/rest_Rep4,LS,0.7773588455679664
SW/rest_Rep4,AVE,1.333749763546288
SW/rest_Rep4,CF-medium,0.871844744203464
SW/rest_Rep4,CF-small,0.7528437277007954
SW/rest_Rep4,CF-large,1.12665306488896
SW/rest_Rep4,GroupDRO,1.037800598908546
SW/rest_Rep5,BCF,1.3231268245010397
SW/rest_Rep5,AnchorBooster-small,1.2044052840279136
SW/rest_Rep5,AnchorBooster-medium,1.2118140481984327
SW/rest_Rep5,AnchorBooster-large,1.2781301602714423
SW/rest_Rep5,LS,1.3305719643460177
SW/rest_Rep5,AVE,1.8462676585496711
SW/rest_Rep5,CF-medium,1.4871616323722816
SW/rest_Rep5,CF-small,1.493989155586519
SW/rest_Rep5,CF-large,1.8030047493637797
SW/rest_Rep5,GroupDRO,1.3106257462944748
SW/rest_Rep6,BCF,0.3177934673240227
SW/rest_Rep6,AnchorBooster-small,0.3416590857765014
SW/rest_Rep6,AnchorBooster-medium,0.366271974081253
SW/rest_Rep6,AnchorBooster-large,0.33165902487859633
SW/rest_Rep6,LS,0.27624751702750283
SW/rest_Rep6,AVE,0.6364699855164784
SW/rest_Rep6,CF-medium,0.2776665695310311
SW/rest_Rep6,CF-small,0.33701893012025086
SW/rest_Rep6,CF-large,0.5422801618538807
SW/rest_Rep6,GroupDRO,0.5797586205596469
SW/rest_Rep7,BCF,0.7466834497753089
SW/rest_Rep7,AnchorBooster-small,0.5858297640885536
SW/rest_Rep7,AnchorBooster-medium,0.6215438633930295
SW/rest_Rep7,AnchorBooster-large,0.588380798729877
SW/rest_Rep7,LS,0.35887076640570525
SW/rest_Rep7,AVE,0.6288692703702241
SW/rest_Rep7,CF-medium,0.5018523154215953
SW/rest_Rep7,CF-small,0.4084495714901581
SW/rest_Rep7,CF-large,0.5786379328471535
SW/rest_Rep7,GroupDRO,1.0104667448638938
SW/rest_Rep8,BCF,0.47833970957264177
SW/rest_Rep8,AnchorBooster-small,0.31366614356983713
SW/rest_Rep8,AnchorBooster-medium,0.33756155087814005
SW/rest_Rep8,AnchorBooster-large,0.35800894911527803
SW/rest_Rep8,LS,0.3447111339852281
SW/rest_Rep8,AVE,0.7667058882163232
SW/rest_Rep8,CF-medium,0.5920698509682438
SW/rest_Rep8,CF-small,0.45570330882103494
SW/rest_Rep8,CF-large,0.7427608824619368
SW/rest_Rep8,GroupDRO,0.8021296816001741
SW/rest_Rep9,BCF,0.398049976049465
SW/rest_Rep9,AnchorBooster-small,0.38868850502278834
SW/rest_Rep9,AnchorBooster-medium,0.41684701289027803
SW/rest_Rep9,AnchorBooster-large,0.3827747051342073
SW/rest_Rep9,LS,0.4037369220508552
SW/rest_Rep9,AVE,0.6487861062877822
SW/rest_Rep9,CF-medium,0.38902376481424106
SW/rest_Rep9,CF-small,0.30061209940101363
SW/rest_Rep9,CF-large,0.5022214493291054
SW/rest_Rep9,GroupDRO,0.9201515033037236
SW/rest_Rep10,BCF,1.1653679451874017
SW/rest_Rep10,AnchorBooster-small,0.8796449511818839
SW/rest_Rep10,AnchorBooster-medium,0.9014201772023979
SW/rest_Rep10,AnchorBooster-large,0.9337021910527409
SW/rest_Rep10,LS,0.7973376285313183
SW/rest_Rep10,AVE,1.5957580942295018
SW/rest_Rep10,CF-medium,1.1132964125669205
SW/rest_Rep10,CF-small,0.9460687141991025
SW/rest_Rep10,CF-large,1.5018333359278306
SW/rest_Rep10,GroupDRO,1.1671596825041852
rest/SW_Rep1,BCF,0.4198720600136429
rest/SW_Rep1,AnchorBooster-small,0.3134703771334293
rest/SW_Rep1,AnchorBooster-medium,0.3115769766699004
rest/SW_Rep1,AnchorBooster-large,0.31160470214036573
rest/SW_Rep1,LS,0.35260149874197566
rest/SW_Rep1,AVE,1.3860730248259743
rest/SW_Rep1,CF-medium,0.9759156984431487
rest/SW_Rep1,CF-small,0.6481031592920203
rest/SW_Rep1,CF-large,1.1494245968575483
rest/SW_Rep1,GroupDRO,0.46887116485237607
rest/SW_Rep2,BCF,0.40809271605314695
rest/SW_Rep2,AnchorBooster-small,0.2847529327410944
rest/SW_Rep2,AnchorBooster-medium,0.28503393932445503
rest/SW_Rep2,AnchorBooster-large,0.2857004597594596
rest/SW_Rep2,LS,0.32392049632607867
rest/SW_Rep2,AVE,1.3284744784387272
rest/SW_Rep2,CF-medium,0.9149755379065613
rest/SW_Rep2,CF-small,0.6212899435141654
rest/SW_Rep2,CF-large,1.064916357370188
rest/SW_Rep2,GroupDRO,0.4568735545965442
rest/SW_Rep3,BCF,0.42340644433811647
rest/SW_Rep3,AnchorBooster-small,0.3095413199948994
rest/SW_Rep3,AnchorBooster-medium,0.31020534601683636
rest/SW_Rep3,AnchorBooster-large,0.3056427861484861
rest/SW_Rep3,LS,0.3498110796656567
rest/SW_Rep3,AVE,1.3406818253653596
rest/SW_Rep3,CF-medium,0.9506415792542061
rest/SW_Rep3,CF-small,0.6371713191299345
rest/SW_Rep3,CF-large,1.0987760015755534
rest/SW_Rep3,GroupDRO,0.4980013164958153
rest/SW_Rep4,BCF,0.40071006442056384
rest/SW_Rep4,AnchorBooster-small,0.2957763358627488
rest/SW_Rep4,AnchorBooster-medium,0.29419549037716164
rest/SW_Rep4,AnchorBooster-large,0.292854327372758
rest/SW_Rep4,LS,0.3309795516000346
rest/SW_Rep4,AVE,1.3049261555896532
rest/SW_Rep4,CF-medium,0.9166585386276654
rest/SW_Rep4,CF-small,0.6034561622906683
rest/SW_Rep4,CF-large,1.0809432540078603
rest/SW_Rep4,GroupDRO,0.5058725785528966
rest/SW_Rep5,BCF,0.4349511648887578
rest/SW_Rep5,AnchorBooster-small,0.3158568607757708
rest/SW_Rep5,AnchorBooster-medium,0.3129194134459754
rest/SW_Rep5,AnchorBooster-large,0.3120937986042576
rest/SW_Rep5,LS,0.3564449512453382
rest/SW_Rep5,AVE,1.3504935108194516
rest/SW_Rep5,CF-medium,0.9636475170976405
rest/SW_Rep5,CF-small,0.6507081695785518
rest/SW_Rep5,CF-large,1.1217156322906312
rest/SW_Rep5,GroupDRO,0.5485558750735261
rest/SW_Rep6,BCF,0.4200650105132426
rest/SW_Rep6,AnchorBooster-small,0.30264102777632645
rest/SW_Rep6,AnchorBooster-medium,0.3012985156364339
rest/SW_Rep6,AnchorBooster-large,0.3024635900099633
rest/SW_Rep6,LS,0.3391766959836201
rest/SW_Rep6,AVE,1.3547860813979338
rest/SW_Rep6,CF-medium,0.9345876279152581
rest/SW_Rep6,CF-small,0.6241210681428375
rest/SW_Rep6,CF-large,1.1154799181248138
rest/SW_Rep6,GroupDRO,0.4897296372543318
rest/SW_Rep7,BCF,0.4274156561730754
rest/SW_Rep7,AnchorBooster-small,0.3149019379521486
rest/SW_Rep7,AnchorBooster-medium,0.3155549220058807
rest/SW_Rep7,AnchorBooster-large,0.316051271896608
rest/SW_Rep7,LS,0.3450916479395948
rest/SW_Rep7,AVE,1.3448630417837235
rest/SW_Rep7,CF-medium,0.9635356091622876
rest/SW_Rep7,CF-small,0.6334339466018224
rest/SW_Rep7,CF-large,1.116320615516009
rest/SW_Rep7,GroupDRO,0.5228580138000933
rest/SW_Rep8,BCF,0.42197996220597944
rest/SW_Rep8,AnchorBooster-small,0.3094273758258955
rest/SW_Rep8,AnchorBooster-medium,0.310087039467352
rest/SW_Rep8,AnchorBooster-large,0.3046295115010557
rest/SW_Rep8,LS,0.3473233795200391
rest/SW_Rep8,AVE,1.3335607660318844
rest/SW_Rep8,CF-medium,0.9275140254189298
rest/SW_Rep8,CF-small,0.6235893031247317
rest/SW_Rep8,CF-large,1.0819897937060297
rest/SW_Rep8,GroupDRO,0.4577795790129577
rest/SW_Rep9,BCF,0.4146963206932634
rest/SW_Rep9,AnchorBooster-small,0.3026645365671159
rest/SW_Rep9,AnchorBooster-medium,0.3015484442757477
rest/SW_Rep9,AnchorBooster-large,0.29895363434382144
rest/SW_Rep9,LS,0.3436948325952233
rest/SW_Rep9,AVE,1.3405978085646317
rest/SW_Rep9,CF-medium,0.9516698580778626
rest/SW_Rep9,CF-small,0.6247489640977437
rest/SW_Rep9,CF-large,1.1179549452159885
rest/SW_Rep9,GroupDRO,0.5241100739998977
rest/SW_Rep10,BCF,0.3990429497494887
rest/SW_Rep10,AnchorBooster-small,0.29496499316465985
rest/SW_Rep10,AnchorBooster-medium,0.2962110443696175
rest/SW_Rep10,AnchorBooster-large,0.2929918419873666
rest/SW_Rep10,LS,0.3313226972432204
rest/SW_Rep10,AVE,1.3690346092057464
rest/SW_Rep10,CF-medium,0.9794177036067488
rest/SW_Rep10,CF-small,0.6332982160173222
rest/SW_Rep10,CF-large,1.143071809104481
rest/SW_Rep10,GroupDRO,0.5154004831721365
NE/rest_Rep1,BCF,0.05985242255725584
NE/rest_Rep1,AnchorBooster-small,0.05653093057644361
NE/rest_Rep1,AnchorBooster-medium,0.056991837036505164
NE/rest_Rep1,AnchorBooster-large,0.05862998637601823
NE/rest_Rep1,LS,0.05892892000438614
NE/rest_Rep1,AVE,0.13486781024189048
NE/rest_Rep1,CF-medium,0.11250753391644552
NE/rest_Rep1,CF-small,0.08181099806372144
NE/rest_Rep1,CF-large,0.12530273497838273
NE/rest_Rep1,GroupDRO,0.05708693811680735
NE/rest_Rep2,BCF,0.03952054622709463
NE/rest_Rep2,AnchorBooster-small,0.04030824168965838
NE/rest_Rep2,AnchorBooster-medium,0.039578633427912256
NE/rest_Rep2,AnchorBooster-large,0.04007322721205093
NE/rest_Rep2,LS,0.0423034982109473
NE/rest_Rep2,AVE,0.12774460523432501
NE/rest_Rep2,CF-medium,0.09976702206318488
NE/rest_Rep2,CF-small,0.07305816035845414
NE/rest_Rep2,CF-large,0.12297297007127099
NE/rest_Rep2,GroupDRO,0.051459643081900916
NE/rest_Rep3,BCF,0.048368022934002476
NE/rest_Rep3,AnchorBooster-small,0.05306386191955416
NE/rest_Rep3,AnchorBooster-medium,0.0525573061344438
NE/rest_Rep3,AnchorBooster-large,0.05326700614750098
NE/rest_Rep3,LS,0.04932022404619002
NE/rest_Rep3,AVE,0.13887721575034298
NE/rest_Rep3,CF-medium,0.10784463548709775
NE/rest_Rep3,CF-small,0.07724835020237932
NE/rest_Rep3,CF-large,0.1285091663094321
NE/rest_Rep3,GroupDRO,0.04559480931448976
NE/rest_Rep4,BCF,0.050926912402105916
NE/rest_Rep4,AnchorBooster-small,0.046602911131099864
NE/rest_Rep4,AnchorBooster-medium,0.04787930538971744
NE/rest_Rep4,AnchorBooster-large,0.04753236115363055
NE/rest_Rep4,LS,0.05230228643223491
NE/rest_Rep4,AVE,0.13263579638248388
NE/rest_Rep4,CF-medium,0.09653658185555161
NE/rest_Rep4,CF-small,0.07308131026318848
NE/rest_Rep4,CF-large,0.11817204204084798
NE/rest_Rep4,GroupDRO,0.05733976468044702
NE/rest_Rep5,BCF,0.05661799839589091
NE/rest_Rep5,AnchorBooster-small,0.05437390943170728
NE/rest_Rep5,AnchorBooster-medium,0.05356106265058671
NE/rest_Rep5,AnchorBooster-large,0.05505008702164485
NE/rest_Rep5,LS,0.056011349167766976
NE/rest_Rep5,AVE,0.14556138112197792
NE/rest_Rep5,CF-medium,0.11835356537487529
NE/rest_Rep5,CF-small,0.08665467810572915
NE/rest_Rep5,CF-large,0.13805775251449284
NE/rest_Rep5,GroupDRO,0.06592791960824824
NE/rest_Rep6,BCF,0.04604074413913163
NE/rest_Rep6,AnchorBooster-small,0.040322757223186914
NE/rest_Rep6,AnchorBooster-medium,0.038801508395325
NE/rest_Rep6,AnchorBooster-large,0.040293729495305027
NE/rest_Rep6,LS,0.038477160101233844
NE/rest_Rep6,AVE,0.1197734310013082
NE/rest_Rep6,CF-medium,0.0875656129143966
NE/rest_Rep6,CF-small,0.05763322855832824
NE/rest_Rep6,CF-large,0.1080012140697816
NE/rest_Rep6,GroupDRO,0.05419306356991073
NE/rest_Rep7,BCF,0.07638360441757346
NE/rest_Rep7,AnchorBooster-small,0.0553180583918134
NE/rest_Rep7,AnchorBooster-medium,0.055035592176302196
NE/rest_Rep7,AnchorBooster-large,0.057178579790123286
NE/rest_Rep7,LS,0.06479069214474857
NE/rest_Rep7,AVE,0.1745011071198254
NE/rest_Rep7,CF-medium,0.13122357258398165
NE/rest_Rep7,CF-small,0.10183932894544728
NE/rest_Rep7,CF-large,0.1540101009812913
NE/rest_Rep7,GroupDRO,0.0641383451019774
NE/rest_Rep8,BCF,0.05675626032376228
NE/rest_Rep8,AnchorBooster-small,0.05426945971413583
NE/rest_Rep8,AnchorBooster-medium,0.053743665833108155
NE/rest_Rep8,AnchorBooster-large,0.05412751813461556
NE/rest_Rep8,LS,0.05845616486391131
NE/rest_Rep8,AVE,0.1412220427949793
NE/rest_Rep8,CF-medium,0.10847516271474454
NE/rest_Rep8,CF-small,0.07856697861558704
NE/rest_Rep8,CF-large,0.12720138502099632
NE/rest_Rep8,GroupDRO,0.06753722150764152
NE/rest_Rep9,BCF,0.055916295761685726
NE/rest_Rep9,AnchorBooster-small,0.04774262269702585
NE/rest_Rep9,AnchorBooster-medium,0.048566121615174096
NE/rest_Rep9,AnchorBooster-large,0.04739036204235002
NE/rest_Rep9,LS,0.05089973710223092
NE/rest_Rep9,AVE,0.13621967464537285
NE/rest_Rep9,CF-medium,0.10731497706379063
NE/rest_Rep9,CF-small,0.07905533720464808
NE/rest_Rep9,CF-large,0.1256183048706888
NE/rest_Rep9,GroupDRO,0.0508049991475041
NE/rest_Rep10,BCF,0.04100850825559013
NE/rest_Rep10,AnchorBooster-small,0.0317784288334859
NE/rest_Rep10,AnchorBooster-medium,0.03248154769357019
NE/rest_Rep10,AnchorBooster-large,0.033279451737229425
NE/rest_Rep10,LS,0.0349889771945977
NE/rest_Rep10,AVE,0.11002104996560139
NE/rest_Rep10,CF-medium,0.07774896864825635
NE/rest_Rep10,CF-small,0.05802195086731003
NE/rest_Rep10,CF-large,0.09952295705677532
NE/rest_Rep10,GroupDRO,0.055331980082713124
rest/NE_Rep1,BCF,0.4026811048493537
rest/NE_Rep1,AnchorBooster-small,0.30815040520225717
rest/NE_Rep1,AnchorBooster-medium,0.3082063039503449
rest/NE_Rep1,AnchorBooster-large,0.3056446866668161
rest/NE_Rep1,LS,0.3338992080052075
rest/NE_Rep1,AVE,1.2824347412186852
rest/NE_Rep1,CF-medium,0.8852322026111904
rest/NE_Rep1,CF-small,0.6106232866056401
rest/NE_Rep1,CF-large,1.0269912020978778
rest/NE_Rep1,GroupDRO,0.4983622025763843
rest/NE_Rep2,BCF,0.4243849837244628
rest/NE_Rep2,AnchorBooster-small,0.3176140897824577
rest/NE_Rep2,AnchorBooster-medium,0.3175734820847199
rest/NE_Rep2,AnchorBooster-large,0.31682570315891534
rest/NE_Rep2,LS,0.3644663219188317
rest/NE_Rep2,AVE,1.3291676114623656
rest/NE_Rep2,CF-medium,0.934595866977057
rest/NE_Rep2,CF-small,0.6505395797529943
rest/NE_Rep2,CF-large,1.082770435882489
rest/NE_Rep2,GroupDRO,0.5464090550783776
rest/NE_Rep3,BCF,0.37139502341350084
rest/NE_Rep3,AnchorBooster-small,0.28848867492324215
rest/NE_Rep3,AnchorBooster-medium,0.2870839189378772
rest/NE_Rep3,AnchorBooster-large,0.2838362348403484
rest/NE_Rep3,LS,0.31304669251800055
rest/NE_Rep3,AVE,1.2922176131543752
rest/NE_Rep3,CF-medium,0.8601808758517108
rest/NE_Rep3,CF-small,0.6011796122914416
rest/NE_Rep3,CF-large,1.02870328086436
rest/NE_Rep3,GroupDRO,0.47526384175734987
rest/NE_Rep4,BCF,0.4144285536209354
rest/NE_Rep4,AnchorBooster-small,0.30530468184777
rest/NE_Rep4,AnchorBooster-medium,0.3062288323282527
rest/NE_Rep4,AnchorBooster-large,0.3024955432294491
rest/NE_Rep4,LS,0.3438863544644097
rest/NE_Rep4,AVE,1.326127196700347
rest/NE_Rep4,CF-medium,0.8937589365751512
rest/NE_Rep4,CF-small,0.6319452471022002
rest/NE_Rep4,CF-large,1.0680515783329356
rest/NE_Rep4,GroupDRO,0.49791688128011474
rest/NE_Rep5,BCF,0.3865394060992611
rest/NE_Rep5,AnchorBooster-small,0.2904823072066697
rest/NE_Rep5,AnchorBooster-medium,0.28659822563786064
rest/NE_Rep5,AnchorBooster-large,0.2806376422197576
rest/NE_Rep5,LS,0.32036468052170186
rest/NE_Rep5,AVE,1.3151339021059938
rest/NE_Rep5,CF-medium,0.8803076594212546
rest/NE_Rep5,CF-small,0.6028199074687633
rest/NE_Rep5,CF-large,1.0397254242968574
rest/NE_Rep5,GroupDRO,0.512611276344309
rest/NE_Rep6,BCF,0.3875141669250847
rest/NE_Rep6,AnchorBooster-small,0.29176820208755855
rest/NE_Rep6,AnchorBooster-medium,0.29254284491137067
rest/NE_Rep6,AnchorBooster-large,0.28888745935774657
rest/NE_Rep6,LS,0.3264624467502477
rest/NE_Rep6,AVE,1.2981099267607092
rest/NE_Rep6,CF-medium,0.8696807666205121
rest/NE_Rep6,CF-small,0.5985852944102182
rest/NE_Rep6,CF-large,1.0176323741039952
rest/NE_Rep6,GroupDRO,0.47033933370201875
rest/NE_Rep7,BCF,0.41179115961560075
rest/NE_Rep7,AnchorBooster-small,0.31539129490499823
rest/NE_Rep7,AnchorBooster-medium,0.3169624912052638
rest/NE_Rep7,AnchorBooster-large,0.3119408974940004
rest/NE_Rep7,LS,0.3477148363954191
rest/NE_Rep7,AVE,1.2926644608064568
rest/NE_Rep7,CF-medium,0.8700546420680336
rest/NE_Rep7,CF-small,0.6180815544120163
rest/NE_Rep7,CF-large,1.0383204804376664
rest/NE_Rep7,GroupDRO,0.5001565573185752
rest/NE_Rep8,BCF,0.4089654143926468
rest/NE_Rep8,AnchorBooster-small,0.3133806840056203
rest/NE_Rep8,AnchorBooster-medium,0.30946509166893127
rest/NE_Rep8,AnchorBooster-large,0.31036889492390113
rest/NE_Rep8,LS,0.3484556778827727
rest/NE_Rep8,AVE,1.3327756271875817
rest/NE_Rep8,CF-medium,0.9080669419532479
rest/NE_Rep8,CF-small,0.6292676012548902
rest/NE_Rep8,CF-large,1.0476762530371924
rest/NE_Rep8,GroupDRO,0.5322945794866963
rest/NE_Rep9,BCF,0.3744427072700896
rest/NE_Rep9,AnchorBooster-small,0.27596055213448833
rest/NE_Rep9,AnchorBooster-medium,0.2767132899551375
rest/NE_Rep9,AnchorBooster-large,0.27226126645968285
rest/NE_Rep9,LS,0.30882297918078894
rest/NE_Rep9,AVE,1.2667865113694348
rest/NE_Rep9,CF-medium,0.8506760491324928
rest/NE_Rep9,CF-small,0.5849125118031717
rest/NE_Rep9,CF-large,1.0047868619740807
rest/NE_Rep9,GroupDRO,0.46897898735004173
rest/NE_Rep10,BCF,0.4187455982845879
rest/NE_Rep10,AnchorBooster-small,0.31291444891520837
rest/NE_Rep10,AnchorBooster-medium,0.3105772688740415
rest/NE_Rep10,AnchorBooster-large,0.3108006896153981
rest/NE_Rep10,LS,0.34760856052091943
rest/NE_Rep10,AVE,1.3824577062475933
rest/NE_Rep10,CF-medium,0.9445719540669697
rest/NE_Rep10,CF-small,0.6544274611992446
rest/NE_Rep10,CF-large,1.120377176359144
rest/NE_Rep10,GroupDRO,0.4945142888024207
NW/rest_Rep1,BCF,0.3994520116120849
NW/rest_Rep1,AnchorBooster-small,0.25749091996852924
NW/rest_Rep1,AnchorBooster-medium,0.2558010108223223
NW/rest_Rep1,AnchorBooster-large,0.25434581820280777
NW/rest_Rep1,LS,0.2609387415682851
NW/rest_Rep1,AVE,1.3948394415547278
NW/rest_Rep1,CF-medium,0.9109542675759656
NW/rest_Rep1,CF-small,0.5881333116910711
NW/rest_Rep1,CF-large,1.1018418713116103
NW/rest_Rep1,GroupDRO,0.5544786595926988
NW/rest_Rep2,BCF,0.4032031641239411
NW/rest_Rep2,AnchorBooster-small,0.2744720916825008
NW/rest_Rep2,AnchorBooster-medium,0.27616310629218005
NW/rest_Rep2,AnchorBooster-large,0.27785899110223955
NW/rest_Rep2,LS,0.27970137433804787
NW/rest_Rep2,AVE,1.373177424367087
NW/rest_Rep2,CF-medium,0.920844803632776
NW/rest_Rep2,CF-small,0.5940461284864161
NW/rest_Rep2,CF-large,1.1238721267841605
NW/rest_Rep2,GroupDRO,0.5311135154934913
NW/rest_Rep3,BCF,0.341226197155136
NW/rest_Rep3,AnchorBooster-small,0.23221806684845753
NW/rest_Rep3,AnchorBooster-medium,0.236512308394289
NW/rest_Rep3,AnchorBooster-large,0.23728137038007982
NW/rest_Rep3,LS,0.25190017975113427
NW/rest_Rep3,AVE,1.324033850914528
NW/rest_Rep3,CF-medium,0.8721245728928433
NW/rest_Rep3,CF-small,0.5588392928144406
NW/rest_Rep3,CF-large,1.0684497752980624
NW/rest_Rep3,GroupDRO,0.4528930321594075
NW/rest_Rep4,BCF,0.34660844899579246
NW/rest_Rep4,AnchorBooster-small,0.25658459263394756
NW/rest_Rep4,AnchorBooster-medium,0.2574596561024785
NW/rest_Rep4,AnchorBooster-large,0.25607380225773574
NW/rest_Rep4,LS,0.2736981975057777
NW/rest_Rep4,AVE,1.3294780294590924
NW/rest_Rep4,CF-medium,0.8961807463699668
NW/rest_Rep4,CF-small,0.5841509483032603
NW/rest_Rep4,CF-large,1.1020796906648958
NW/rest_Rep4,GroupDRO,0.5134780042190111
NW/rest_Rep5,BCF,0.402955317850564
NW/rest_Rep5,AnchorBooster-small,0.2716174437253763
NW/rest_Rep5,AnchorBooster-medium,0.2691945397656272
NW/rest_Rep5,AnchorBooster-large,0.2717249245453753
NW/rest_Rep5,LS,0.28835906638888337
NW/rest_Rep5,AVE,1.4638181744616394
NW/rest_Rep5,CF-medium,0.939071800904589
NW/rest_Rep5,CF-small,0.6222369738389312
NW/rest_Rep5,CF-large,1.158452398273462
NW/rest_Rep5,GroupDRO,0.4984570355311959
NW/rest_Rep6,BCF,0.3855285581164821
NW/rest_Rep6,AnchorBooster-small,0.2640649315951641
NW/rest_Rep6,AnchorBooster-medium,0.26322000883668206
NW/rest_Rep6,AnchorBooster-large,0.26053586154585145
NW/rest_Rep6,LS,0.27516488141834194
NW/rest_Rep6,AVE,1.3059405004225006
NW/rest_Rep6,CF-medium,0.8456857413642835
NW/rest_Rep6,CF-small,0.5440240180938505
NW/rest_Rep6,CF-large,1.0451917802355077
NW/rest_Rep6,GroupDRO,0.5058732401488438
NW/rest_Rep7,BCF,0.4004912597665825
NW/rest_Rep7,AnchorBooster-small,0.27691078414747483
NW/rest_Rep7,AnchorBooster-medium,0.2732180013314938
NW/rest_Rep7,AnchorBooster-large,0.2726291657738055
NW/rest_Rep7,LS,0.28135841028745645
NW/rest_Rep7,AVE,1.4150566267290736
NW/rest_Rep7,CF-medium,0.9812905761214735
NW/rest_Rep7,CF-small,0.6194302648261463
NW/rest_Rep7,CF-large,1.1836960497733682
NW/rest_Rep7,GroupDRO,0.5071306044574286
NW/rest_Rep8,BCF,0.4148985552213128
NW/rest_Rep8,AnchorBooster-small,0.2822467562924595
NW/rest_Rep8,AnchorBooster-medium,0.2827153838832597
NW/rest_Rep8,AnchorBooster-large,0.2801601335341861
NW/rest_Rep8,LS,0.28887968922413143
NW/rest_Rep8,AVE,1.391276621919723
NW/rest_Rep8,CF-medium,0.8991502744016968
NW/rest_Rep8,CF-small,0.6031998166955767
NW/rest_Rep8,CF-large,1.104184328483041
NW/rest_Rep8,GroupDRO,0.565317616110609
NW/rest_Rep9,BCF,0.36159377644797386
NW/rest_Rep9,AnchorBooster-small,0.2546340923469243
NW/rest_Rep9,AnchorBooster-medium,0.2513505470980468
NW/rest_Rep9,AnchorBooster-large,0.2507223683698742
NW/rest_Rep9,LS,0.26444083021720194
NW/rest_Rep9,AVE,1.3386272973866127
NW/rest_Rep9,CF-medium,0.8731086035881385
NW/rest_Rep9,CF-small,0.5683910504859246
