model,test_mse,int_par,rep_id
Causal,2.0031986682959584,0.5,18
Causal,2.0031986682959584,1.0,18
Causal,2.0031986682959584,1.5,18
Causal,2.0031986682959584,2.0,18
Causal,2.0031986682959584,2.5,18
Causal,2.0031986682959584,3.0,18
Causal,2.0031986682959584,3.5,18
Causal,2.0031986682959584,3.99,18
BCF,0.5955268706459247,0.5,19
BCF,0.9978540010120305,1.0,19
BCF,1.107697493716556,1.5,19
BCF,1.1454237716143867,2.0,19
BCF,1.2858629979743077,2.5,19
BCF,1.2547481378430652,3.0,19
BCF,1.3869447432636488,3.5,19
BCF,1.3968712479196843,3.99,19
CF,1.3468395929288324,0.5,19
CF,1.369668296310415,1.0,19
CF,1.397294354149414,1.5,19
CF,1.427123318741401,2.0,19
CF,1.4589024392557879,2.5,19
CF,1.4380582929195438,3.0,19
CF,1.4145207733907297,3.5,19
CF,1.3747012797758726,3.99,19
OLS,0.027221800016824803,0.5,19
OLS,0.6151096108922236,1.0,19
OLS,1.1161054695939496,1.5,19
OLS,1.4950745973552944,2.0,19
OLS,1.6857973356436105,2.5,19
OLS,1.8061515979782135,3.0,19
OLS,1.7286487080636819,3.5,19
OLS,1.7918555925551702,3.99,19
IMP,0.804972176792917,0.5,19
IMP,0.804972176792917,1.0,19
IMP,0.804972176792917,1.5,19
IMP,0.804972176792917,2.0,19
IMP,0.804972176792917,2.5,19
IMP,0.804972176792917,3.0,19
IMP,0.804972176792917,3.5,19
IMP,0.804972176792917,3.99,19
Causal,2.0154314659757,0.5,19
Causal,2.0154314659757,1.0,19
Causal,2.0154314659757,1.5,19
Causal,2.0154314659757,2.0,19
Causal,2.0154314659757,2.5,19
Causal,2.0154314659757,3.0,19
Causal,2.0154314659757,3.5,19
Causal,2.0154314659757,3.99,19
