model,test_mse,int_par,rep_id
Causal,1.9644923154382763,2.5,13
Causal,1.9644923154382763,3.0,13
Causal,1.9644923154382763,3.5,13
Causal,1.9644923154382763,3.99,13
BCF,1.1606519456569535,0.5,14
BCF,1.1898494994656723,1.0,14
BCF,1.204062741719092,1.5,14
BCF,1.2062479572422722,2.0,14
BCF,1.1864272136129947,2.5,14
BCF,1.1812575506529075,3.0,14
BCF,1.1871407721347422,3.5,14
BCF,1.194134564475404,3.99,14
CF,1.123081002864628,0.5,14
CF,1.1444866058537906,1.0,14
CF,1.1522589494631945,1.5,14
CF,1.1485056251729462,2.0,14
CF,1.1469349763254364,2.5,14
CF,1.135939365961678,3.0,14
CF,1.1302550874138189,3.5,14
CF,1.1265417975375953,3.99,14
OLS,0.33971744024388434,0.5,14
OLS,0.7866690424693548,1.0,14
OLS,1.1721068906830423,1.5,14
OLS,1.565888352972037,2.0,14
OLS,1.6612059995709654,2.5,14
OLS,1.6765352584300894,3.0,14
OLS,1.7061911488309485,3.5,14
OLS,1.7179016688225288,3.99,14
IMP,1.1722507713000507,0.5,14
IMP,1.172250771300051,1.0,14
IMP,1.172250771300051,1.5,14
IMP,1.1722507713000507,2.0,14
IMP,1.172250771300051,2.5,14
IMP,1.172250771300051,3.0,14
IMP,1.1722507713000507,3.5,14
IMP,1.172250771300051,3.99,14
Causal,1.9832301710782663,0.5,14
Causal,1.9832301710782663,1.0,14
Causal,1.9832301710782663,1.5,14
Causal,1.9832301710782663,2.0,14
Causal,1.9832301710782663,2.5,14
Causal,1.9832301710782663,3.0,14
Causal,1.9832301710782663,3.5,14
Causal,1.9832301710782663,3.99,14
BCF,1.2325868158757098,0.5,15
BCF,1.195759872977822,1.0,15
BCF,1.2278932393018762,1.5,15
BCF,1.209163882889438,2.0,15
BCF,1.1484151282606878,2.5,15
BCF,1.1490536142395826,3.0,15
BCF,1.0777732063523648,3.5,15
BCF,0.9860687339471467,3.99,15
CF,5.234572126900789,0.5,15
CF,5.161840042233865,1.0,15
CF,5.104359962787748,1.5,15
CF,5.041284864953585,2.0,15
CF,4.995092382270924,2.5,15
CF,4.896662859451951,3.0,15
CF,4.761009212671286,3.5,15
CF,4.575593629943258,3.99,15
OLS,0.42718289582803143,0.5,15
OLS,0.7069857373919317,1.0,15
OLS,1.0271476357848397,1.5,15
OLS,1.4265344603364714,2.0,15
OLS,1.669306315427362,2.5,15
OLS,1.7598399337868529,3.0,15
OLS,1.689527874998079,3.5,15
OLS,1.7863528181549837,3.99,15
IMP,1.1534391344211214,0.5,15
IMP,1.1534391344211214,1.0,15
IMP,1.1534391344211214,1.5,15
IMP,1.1534391344211214,2.0,15
IMP,1.1534391344211214,2.5,15
IMP,1.1534391344211214,3.0,15
IMP,1.1534391344211214,3.5,15
IMP,1.1534391344211214,3.99,15
Causal,2.0654731554355608,0.5,15
Causal,2.0654731554355608,1.0,15
Causal,2.0654731554355608,1.5,15
Causal,2.0654731554355608,2.0,15
Causal,2.0654731554355608,2.5,15
Causal,2.0654731554355603,3.0,15
Causal,2.0654731554355608,3.5,15
Causal,2.0654731554355608,3.99,15
BCF,0.9774814781090378,0.5,16
BCF,0.9598796651345252,1.0,16
BCF,0.9783665189188577,1.5,16
BCF,1.0039981171113057,2.0,16
BCF,1.023523559866643,2.5,16
BCF,1.0580263435867228,3.0,16
BCF,1.0649070322135075,3.5,16
BCF,1.0971255921686334,3.99,16
CF,1.2174125595515826,0.5,16
CF,1.2246224464322908,1.0,16
CF,1.2437631678062557,1.5,16
CF,1.2526995166965855,2.0,16
CF,1.279509894746195,2.5,16
CF,1.298576900712396,3.0,16
CF,1.2938970614038867,3.5,16
CF,1.2947912102577548,3.99,16
OLS,0.33275726896313246,0.5,16
OLS,0.6021456118279342,1.0,16
OLS,1.1174493083093058,1.5,16
OLS,1.4652797056120421,2.0,16
OLS,1.7893952670500202,2.5,16
OLS,1.9389367689049728,3.0,16
OLS,1.9618992043226064,3.5,16
OLS,2.129119217148158,3.99,16
IMP,1.1006349382992542,0.5,16
IMP,1.1006349382992542,1.0,16
IMP,1.1006349382992542,1.5,16
IMP,1.1006349382992542,2.0,16
IMP,1.1006349382992542,2.5,16
IMP,1.1006349382992542,3.0,16
IMP,1.1006349382992542,3.5,16
IMP,1.1006349382992542,3.99,16
Causal,1.9754396958012543,0.5,16
Causal,1.9754396958012543,1.0,16
Causal,1.9754396958012543,1.5,16
Causal,1.9754396958012543,2.0,16
Causal,1.9754396958012543,2.5,16
Causal,1.9754396958012543,3.0,16
Causal,1.9754396958012543,3.5,16
Causal,1.9754396958012543,3.99,16
BCF,0.9463990679081102,0.5,17
BCF,1.0030628543118951,1.0,17
BCF,1.0757870543306551,1.5,17
BCF,1.1133154826719478,2.0,17
BCF,1.135698623713001,2.5,17
BCF,1.2341874104315458,3.0,17
BCF,1.4200004262712833,3.5,17
BCF,1.688260269826761,3.99,17
CF,1.825299235417254,0.5,17
CF,1.85791447772737,1.0,17
CF,1.9135527614762116,1.5,17
CF,1.9553953089185157,2.0,17
CF,2.053656306892887,2.5,17
CF,2.1658761713766466,3.0,17
CF,2.3346983475644127,3.5,17
CF,2.63589835397193,3.99,17
OLS,0.30089600795640875,0.5,17
OLS,0.6398623769211793,1.0,17
OLS,1.019797831253513,1.5,17
OLS,1.4386586175620033,2.0,17
OLS,1.8494343815220582,2.5,17
OLS,2.149568359094478,3.0,17
OLS,2.289111281480594,3.5,17
OLS,2.374191517628988,3.99,17
IMP,1.1586899489582205,0.5,17
IMP,1.1586899489582205,1.0,17
IMP,1.1586899489582208,1.5,17
IMP,1.1586899489582205,2.0,17
IMP,1.1586899489582205,2.5,17
IMP,1.1586899489582208,3.0,17
IMP,1.1586899489582205,3.5,17
IMP,1.1586899489582208,3.99,17
Causal,2.0571850387693495,0.5,17
Causal,2.0571850387693495,1.0,17
Causal,2.0571850387693495,1.5,17
Causal,2.0571850387693495,2.0,17
Causal,2.0571850387693495,2.5,17
Causal,2.0571850387693495,3.0,17
Causal,2.0571850387693495,3.5,17
Causal,2.0571850387693495,3.99,17
BCF,0.9667415995411689,0.5,18
